Student with Knowledge Distillation Approach
Step 2625: loss = 1.47918
Step 2630: loss = 1.48949
Step 2635: loss = 1.29534
Step 2640: loss = 1.42648
Step 2645: loss = 1.47284
Step 2650: loss = 1.57305
Step 2655: loss = 1.34049
Step 2660: loss = 1.34093
Step 2665: loss = 1.57570
Step 2670: loss = 1.32405
Step 2675: loss = 1.24598
Step 2680: loss = 1.15320
Step 2685: loss = 1.32561
Step 2690: loss = 1.38860
Step 2695: loss = 1.11916
Step 2700: loss = 1.21893
Step 2705: loss = 1.37442
Step 2710: loss = 1.45938
Step 2715: loss = 1.18626
Step 2720: loss = 1.14013
Step 2725: loss = 1.41964
Step 2730: loss = 1.10266
Training Data Eval:
  Num examples: 49920, Num correct: 26999, Precision @ 1: 0.5408
('Testing Data Eval: EPOCH->', 8)
  Num examples: 9984, Num correct: 4996, Precision @ 1: 0.5004
Step 2735: loss = 1.28894
Step 2740: loss = 1.49337
Step 2745: loss = 1.35222
Step 2750: loss = 1.15731
Step 2755: loss = 1.31321
Step 2760: loss = 1.42694
Step 2765: loss = 1.49398
Step 2770: loss = 1.24448
Step 2775: loss = 1.42497
Step 2780: loss = 1.36163
Step 2785: loss = 1.33120
Step 2790: loss = 1.30191
Step 2795: loss = 1.11331
Step 2800: loss = 1.31519
Step 2805: loss = 1.38654
Step 2810: loss = 1.16155
Step 2815: loss = 1.26180
Step 2820: loss = 1.31380
Step 2825: loss = 1.24396
Step 2830: loss = 1.09418
Step 2835: loss = 1.21597
Step 2840: loss = 1.30422
Step 2845: loss = 1.26822
Step 2850: loss = 1.33314
Step 2855: loss = 1.32719
Step 2860: loss = 1.26308
Step 2865: loss = 1.30864
Step 2870: loss = 1.20427
Step 2875: loss = 1.38773
Step 2880: loss = 1.33677
Step 2885: loss = 1.28336
Step 2890: loss = 1.13151
Step 2895: loss = 1.19008
Step 2900: loss = 1.03901
Step 2905: loss = 1.09219
Step 2910: loss = 1.35519
Step 2915: loss = 1.08979
Step 2920: loss = 1.45489
Step 2925: loss = 1.29398
Step 2930: loss = 1.35120
Step 2935: loss = 1.25839
Step 2940: loss = 1.07412
Step 2945: loss = 1.12059
Step 2950: loss = 1.16211
Step 2955: loss = 1.15526
Step 2960: loss = 1.44435
Step 2965: loss = 1.12077
Step 2970: loss = 1.32922
Step 2975: loss = 1.21597
Step 2980: loss = 1.24096
Step 2985: loss = 1.18659
Step 2990: loss = 1.17032
Step 2995: loss = 1.30084
Step 3000: loss = 1.26401
Step 3005: loss = 1.11714
Step 3010: loss = 1.27872
Step 3015: loss = 1.33836
Step 3020: loss = 1.27137
Step 3025: loss = 1.20324
Step 3030: loss = 1.17782
Step 3035: loss = 1.15504
Step 3040: loss = 1.59791
Step 3045: loss = 1.34202
Step 3050: loss = 1.08989
Step 3055: loss = 1.35680
Step 3060: loss = 1.33506
Step 3065: loss = 1.27693
Step 3070: loss = 1.41995
Step 3075: loss = 1.16979
Step 3080: loss = 1.28957
Step 3085: loss = 1.16931
Step 3090: loss = 1.09852
Step 3095: loss = 1.17998
Step 3100: loss = 1.40987
Step 3105: loss = 1.24983
Step 3110: loss = 1.11482
Step 3115: loss = 1.26895
Step 3120: loss = 1.31361
Training Data Eval:
  Num examples: 49920, Num correct: 28539, Precision @ 1: 0.5717
('Testing Data Eval: EPOCH->', 9)
  Num examples: 9984, Num correct: 5117, Precision @ 1: 0.5125
Step 3125: loss = 1.20276
Step 3130: loss = 1.16335
Step 3135: loss = 1.20131
Step 3140: loss = 1.21532
Step 3145: loss = 1.24272
Step 3150: loss = 1.18303
Step 3155: loss = 1.33496
Step 3160: loss = 1.21321
Step 3165: loss = 1.25884
Step 3170: loss = 1.14389
Step 3175: loss = 1.43893
Step 3180: loss = 1.29612
Step 3185: loss = 1.45330
Step 3190: loss = 1.25803
Step 3195: loss = 1.32633
Step 3200: loss = 1.13970
Step 3205: loss = 1.20902
Step 3210: loss = 1.13387
Step 3215: loss = 1.33039
Step 3220: loss = 1.12263
Step 3225: loss = 1.33545
Step 3230: loss = 1.14448
Step 3235: loss = 1.50672
Step 3240: loss = 1.22371
Step 3245: loss = 1.15691
Step 3250: loss = 1.06269
Step 3255: loss = 1.13031
Step 3260: loss = 1.19739
Step 3265: loss = 0.96175
Step 3270: loss = 1.17799
Step 3275: loss = 1.31663
Step 3280: loss = 1.30713
Step 3285: loss = 1.09183
Step 3290: loss = 1.00475
Step 3295: loss = 1.24318
Step 3300: loss = 1.21958
Step 3305: loss = 1.14612
Step 3310: loss = 1.23788
Step 3315: loss = 1.21611
Step 3320: loss = 1.18752
Step 3325: loss = 1.14280
Step 3330: loss = 1.22259
Step 3335: loss = 1.06756
Step 3340: loss = 1.09207
Step 3345: loss = 1.27331
Step 3350: loss = 1.19077
Step 3355: loss = 1.14415
Step 3360: loss = 1.08932
Step 3365: loss = 1.61389
Step 3370: loss = 1.23722
Step 3375: loss = 1.15958
Step 3380: loss = 1.26264
Step 3385: loss = 1.26216
Step 3390: loss = 1.13621
Step 3395: loss = 1.21621
Step 3400: loss = 1.21008
Step 3405: loss = 1.02557
Step 3410: loss = 1.14843
Step 3415: loss = 0.84735
Step 3420: loss = 1.17248
Step 3425: loss = 0.98471
Step 3430: loss = 1.08981
Step 3435: loss = 1.19358
Step 3440: loss = 1.00632
Step 3445: loss = 1.32870
Step 3450: loss = 1.15936
Step 3455: loss = 1.25072
Step 3460: loss = 1.20588
Step 3465: loss = 1.16558
Step 3470: loss = 1.24306
Step 3475: loss = 1.31167
Step 3480: loss = 1.10762
Step 3485: loss = 1.15608
Step 3490: loss = 1.14314
Step 3495: loss = 1.31111
Step 3500: loss = 1.12145
Step 3505: loss = 1.22678
Step 3510: loss = 1.15346
Training Data Eval:
  Num examples: 49920, Num correct: 29588, Precision @ 1: 0.5927
('Testing Data Eval: EPOCH->', 10)
  Num examples: 9984, Num correct: 5303, Precision @ 1: 0.5311
Step 3515: loss = 1.17395
Step 3520: loss = 1.13046
Step 3525: loss = 1.10739
Step 3530: loss = 1.21963
Step 3535: loss = 1.06387
Step 3540: loss = 1.11286
Step 3545: loss = 1.20918
Step 3550: loss = 1.27127
Step 3555: loss = 1.12607
Step 3560: loss = 1.15960
Step 3565: loss = 1.30265
Step 3570: loss = 0.90840
Step 3575: loss = 1.02306
Step 3580: loss = 1.11969
Step 3585: loss = 1.22697
Step 3590: loss = 1.17956
Step 3595: loss = 1.26458
Step 3600: loss = 1.11938
Step 3605: loss = 1.19737
Step 3610: loss = 1.14333
Step 3615: loss = 1.21852
Step 3620: loss = 1.07152
Step 3625: loss = 1.16026
Step 3630: loss = 1.07756
Step 3635: loss = 1.16313
Step 3640: loss = 1.05274
Step 3645: loss = 1.14552
Step 3650: loss = 1.23515
Step 3655: loss = 1.26685
Step 3660: loss = 1.01279
Step 3665: loss = 1.15396
Step 3670: loss = 1.31622
Step 3675: loss = 1.22156
Step 3680: loss = 1.27438
Step 3685: loss = 1.12066
Step 3690: loss = 1.05043
Step 3695: loss = 1.13614
Step 3700: loss = 1.28327
Step 3705: loss = 1.14997
Step 3710: loss = 1.06875
Step 3715: loss = 1.13968
Step 3720: loss = 1.19199
Step 3725: loss = 1.23663
Step 3730: loss = 1.00238
Step 3735: loss = 1.20118
Step 3740: loss = 1.19642
Step 3745: loss = 1.23780
Step 3750: loss = 1.26769
Step 3755: loss = 1.06203
Step 3760: loss = 1.13313
Step 3765: loss = 1.23686
Step 3770: loss = 1.08280
Step 3775: loss = 0.99380
Step 3780: loss = 1.25339
Step 3785: loss = 1.01961
Step 3790: loss = 1.12158
Step 3795: loss = 1.07266
Step 3800: loss = 1.29068
Step 3805: loss = 1.21938
Step 3810: loss = 0.98667
Step 3815: loss = 1.10648
Step 3820: loss = 1.07707
Step 3825: loss = 1.09423
Step 3830: loss = 1.04986
Step 3835: loss = 1.24925
Step 3840: loss = 1.11738
Step 3845: loss = 1.07481
Step 3850: loss = 1.07414
Step 3855: loss = 1.30015
Step 3860: loss = 1.17593
Step 3865: loss = 1.09602
Step 3870: loss = 1.09103
Step 3875: loss = 1.07187
Step 3880: loss = 1.19675
Step 3885: loss = 1.13432
Step 3890: loss = 1.17045
Step 3895: loss = 1.10951
Step 3900: loss = 1.07852
Training Data Eval:
  Num examples: 49920, Num correct: 30931, Precision @ 1: 0.6196
('Testing Data Eval: EPOCH->', 11)
  Num examples: 9984, Num correct: 5548, Precision @ 1: 0.5557
Step 3905: loss = 0.99644
Step 3910: loss = 1.13154
Step 3915: loss = 0.88635
Step 3920: loss = 1.06121
Step 3925: loss = 1.03355
Step 3930: loss = 1.18803
Step 3935: loss = 1.07494
Step 3940: loss = 1.13772
Step 3945: loss = 1.00412
Step 3950: loss = 1.10549
Step 3955: loss = 0.94752
Step 3960: loss = 1.21330
Step 3965: loss = 0.99110
Step 3970: loss = 1.03313
Step 3975: loss = 0.94887
Step 3980: loss = 1.17057
Step 3985: loss = 1.19504
Step 3990: loss = 1.20590
Step 3995: loss = 1.00893
Step 4000: loss = 1.33042
Step 4005: loss = 1.10078
Step 4010: loss = 0.95240
Step 4015: loss = 1.07666
Step 4020: loss = 1.14097
Step 4025: loss = 1.06776
Step 4030: loss = 1.02345
Step 4035: loss = 1.14036
Step 4040: loss = 0.99048
Step 4045: loss = 1.14526
Step 4050: loss = 1.09617
Step 4055: loss = 0.99138
Step 4060: loss = 1.34083
Step 4065: loss = 0.98017
Step 4070: loss = 0.99586
Step 4075: loss = 0.95235
Step 4080: loss = 1.10074
Step 4085: loss = 1.12496
Step 4090: loss = 0.95266
Step 4095: loss = 0.94375
Step 4100: loss = 1.07955
Step 4105: loss = 1.19631
Step 4110: loss = 1.01547
Step 4115: loss = 0.82165
Step 4120: loss = 0.99247
Step 4125: loss = 1.11598
Step 4130: loss = 1.08324
Step 4135: loss = 1.00314
Step 4140: loss = 1.24198
Step 4145: loss = 1.19309
Step 4150: loss = 1.06497
Step 4155: loss = 0.96743
Step 4160: loss = 1.17507
Step 4165: loss = 1.24087
Step 4170: loss = 1.12212
Step 4175: loss = 1.22531
Step 4180: loss = 1.11670
Step 4185: loss = 1.11740
Step 4190: loss = 1.03732
Step 4195: loss = 1.19908
Step 4200: loss = 1.14952
Step 4205: loss = 1.21094
Step 4210: loss = 0.97221
Step 4215: loss = 1.06983
Step 4220: loss = 1.11256
Step 4225: loss = 1.03991
Step 4230: loss = 1.15591
Step 4235: loss = 1.06423
Step 4240: loss = 0.98179
Step 4245: loss = 1.00540
Step 4250: loss = 1.10811
Step 4255: loss = 1.02424
Step 4260: loss = 1.29023
Step 4265: loss = 1.03323
Step 4270: loss = 1.02468
Step 4275: loss = 1.15331
Step 4280: loss = 1.10495
Step 4285: loss = 1.01813
Step 4290: loss = 0.97635
Training Data Eval:
  Num examples: 49920, Num correct: 31992, Precision @ 1: 0.6409
('Testing Data Eval: EPOCH->', 12)
  Num examples: 9984, Num correct: 5561, Precision @ 1: 0.5570
Step 4295: loss = 1.01628
Step 4300: loss = 1.12843
Step 4305: loss = 0.93912
Step 4310: loss = 1.01373
Step 4315: loss = 1.00763
Step 4320: loss = 1.21583
Step 4325: loss = 0.80135
Step 4330: loss = 1.11507
