Student with Knowledge Distillation Approach
Step 725: loss = 2.05882
Step 730: loss = 3.35190
Step 735: loss = 4.31198
Step 740: loss = 2.09705
Step 745: loss = 2.81496
Step 750: loss = 4.39939
Step 755: loss = 4.38112
Step 760: loss = 3.44968
Step 765: loss = 2.52649
Step 770: loss = 3.00717
Step 775: loss = 2.40040
Step 780: loss = 2.23193
Step 785: loss = 2.21592
Step 790: loss = 2.93652
Step 795: loss = 4.06355
Step 800: loss = 2.63652
Step 805: loss = 2.41348
Step 810: loss = 2.00481
Step 815: loss = 2.94516
Step 820: loss = 2.45168
Step 825: loss = 3.07860
Step 830: loss = 2.37098
Step 835: loss = 3.47545
Step 840: loss = 4.04966
Step 845: loss = 2.41957
Step 850: loss = 2.19169
Step 855: loss = 1.88705
Step 860: loss = 1.92419
Step 865: loss = 4.76883
Step 870: loss = 5.15387
Step 875: loss = 2.53468
Step 880: loss = 2.30648
Step 885: loss = 2.20831
Step 890: loss = 2.24186
Step 895: loss = 4.08388
Step 900: loss = 2.62065
Step 905: loss = 2.38637
Step 910: loss = 1.85526
Step 915: loss = 2.14880
Step 920: loss = 4.22860
Step 925: loss = 3.76891
Step 930: loss = 2.53447
Step 935: loss = 1.54894
Step 940: loss = 2.40826
Step 945: loss = 2.91629
Step 950: loss = 3.49943
Step 955: loss = 2.15119
Step 960: loss = 3.56134
Step 965: loss = 2.06729
Step 970: loss = 2.94383
Step 975: loss = 2.55877
Step 980: loss = 1.87972
Step 985: loss = 3.11518
Step 990: loss = 1.86761
Step 995: loss = 4.11834
Step 1000: loss = 3.11705
Training Data Eval:
  Num examples: 50000, Num correct: 13982, Precision @ 1: 0.2796
('Testing Data Eval: EPOCH->', 2)
  Num examples: 10000, Num correct: 2234, Precision @ 1: 0.2234
Step 1005: loss = 2.49198
Step 1010: loss = 3.28078
Step 1015: loss = 1.87412
Step 1020: loss = 3.08966
Step 1025: loss = 2.63974
Step 1030: loss = 3.19290
Step 1035: loss = 1.90468
Step 1040: loss = 2.40211
Step 1045: loss = 2.91528
Step 1050: loss = 1.86497
Step 1055: loss = 2.17667
Step 1060: loss = 2.44920
Step 1065: loss = 1.93855
Step 1070: loss = 3.39130
Step 1075: loss = 1.95335
Step 1080: loss = 3.86486
Step 1085: loss = 1.87587
Step 1090: loss = 4.02197
Step 1095: loss = 1.84083
Step 1100: loss = 1.79634
Step 1105: loss = 3.05696
Step 1110: loss = 2.54977
Step 1115: loss = 2.85341
Step 1120: loss = 3.64137
Step 1125: loss = 2.75353
Step 1130: loss = 3.04008
Step 1135: loss = 1.70609
Step 1140: loss = 1.99330
Step 1145: loss = 2.33721
Step 1150: loss = 2.26920
Step 1155: loss = 3.04640
Step 1160: loss = 2.54664
Step 1165: loss = 1.91067
Step 1170: loss = 2.57586
Step 1175: loss = 1.97072
Step 1180: loss = 3.04289
Step 1185: loss = 1.87539
Step 1190: loss = 1.79305
Step 1195: loss = 2.30172
Step 1200: loss = 2.54780
Step 1205: loss = 2.56446
Step 1210: loss = 2.04272
Step 1215: loss = 1.98651
Step 1220: loss = 1.95465
Step 1225: loss = 1.97618
Step 1230: loss = 2.63683
Step 1235: loss = 2.82320
Step 1240: loss = 2.32291
Step 1245: loss = 1.58809
Step 1250: loss = 2.93568
Step 1255: loss = 1.86778
Step 1260: loss = 1.60620
Step 1265: loss = 1.79742
Step 1270: loss = 3.00578
Step 1275: loss = 3.26285
Step 1280: loss = 3.06341
Step 1285: loss = 2.20983
Step 1290: loss = 2.35599
Step 1295: loss = 2.34761
Step 1300: loss = 2.51025
Step 1305: loss = 2.28188
Step 1310: loss = 1.56950
Step 1315: loss = 2.05258
Step 1320: loss = 1.75617
Step 1325: loss = 2.60043
Step 1330: loss = 3.43441
Step 1335: loss = 2.01751
Step 1340: loss = 1.86268
Step 1345: loss = 1.53430
Step 1350: loss = 1.66159
Step 1355: loss = 1.68990
Step 1360: loss = 2.43013
Step 1365: loss = 1.91511
Step 1370: loss = 2.96966
Step 1375: loss = 1.75286
Step 1380: loss = 3.00024
Step 1385: loss = 3.01164
Step 1390: loss = 1.83268
Step 1395: loss = 1.69123
Step 1400: loss = 3.95393
Step 1405: loss = 2.49219
Step 1410: loss = 1.74865
Step 1415: loss = 1.70601
Step 1420: loss = 1.78093
Step 1425: loss = 3.19423
Step 1430: loss = 1.74285
Step 1435: loss = 1.73501
Step 1440: loss = 2.09843
Step 1445: loss = 1.70525
Step 1450: loss = 2.11193
Step 1455: loss = 1.91700
Step 1460: loss = 1.80508
Step 1465: loss = 1.72040
Step 1470: loss = 2.47082
Step 1475: loss = 1.63288
Step 1480: loss = 1.47290
Step 1485: loss = 1.94989
Step 1490: loss = 1.96257
Step 1495: loss = 2.13441
Step 1500: loss = 1.81787
Step 1505: loss = 1.79826
Step 1510: loss = 1.63871
Step 1515: loss = 1.65714
Step 1520: loss = 1.62958
Step 1525: loss = 1.90308
Step 1530: loss = 1.65306
Step 1535: loss = 2.61798
Step 1540: loss = 2.82897
Step 1545: loss = 1.92774
Step 1550: loss = 2.58392
Step 1555: loss = 2.02988
Step 1560: loss = 2.34380
Step 1565: loss = 2.40046
Step 1570: loss = 1.69014
Step 1575: loss = 2.25571
Step 1580: loss = 2.66705
Step 1585: loss = 1.61272
Step 1590: loss = 2.42018
Step 1595: loss = 2.37550
Step 1600: loss = 1.76501
Step 1605: loss = 2.17600
Step 1610: loss = 1.98173
Step 1615: loss = 1.81324
Step 1620: loss = 1.90137
Step 1625: loss = 3.04907
Step 1630: loss = 1.66731
Step 1635: loss = 2.11445
Step 1640: loss = 1.46194
Step 1645: loss = 2.23586
Step 1650: loss = 2.29226
Step 1655: loss = 2.59274
Step 1660: loss = 2.25343
Step 1665: loss = 1.90070
Step 1670: loss = 1.99495
Step 1675: loss = 2.28615
Step 1680: loss = 2.06085
Step 1685: loss = 2.02053
Step 1690: loss = 1.94464
Step 1695: loss = 1.83462
Step 1700: loss = 2.16351
Step 1705: loss = 1.86336
Step 1710: loss = 2.09597
Step 1715: loss = 1.63720
Step 1720: loss = 1.66413
Step 1725: loss = 1.76815
Step 1730: loss = 2.92192
Step 1735: loss = 1.63386
Step 1740: loss = 1.73111
Step 1745: loss = 1.61236
Step 1750: loss = 1.83444
Step 1755: loss = 3.05491
Step 1760: loss = 1.81985
Step 1765: loss = 1.59579
Step 1770: loss = 1.65117
Step 1775: loss = 1.62475
Step 1780: loss = 1.81295
Step 1785: loss = 1.69538
Step 1790: loss = 1.74697
Step 1795: loss = 1.81546
Step 1800: loss = 1.85871
Step 1805: loss = 1.86294
Step 1810: loss = 1.90179
Step 1815: loss = 1.71013
Step 1820: loss = 1.52849
Step 1825: loss = 1.93693
Step 1830: loss = 1.55528
Step 1835: loss = 1.92192
Step 1840: loss = 1.54720
Step 1845: loss = 1.80156
Step 1850: loss = 1.57184
Step 1855: loss = 1.98273
Step 1860: loss = 1.85533
Step 1865: loss = 2.22005
Step 1870: loss = 1.67155
Step 1875: loss = 1.84830
Step 1880: loss = 1.97274
Step 1885: loss = 1.85812
Step 1890: loss = 2.61965
Step 1895: loss = 1.70078
Step 1900: loss = 1.74800
Step 1905: loss = 1.76506
Step 1910: loss = 1.66299
Step 1915: loss = 1.83034
Step 1920: loss = 1.92226
Step 1925: loss = 1.44300
Step 1930: loss = 2.16677
Step 1935: loss = 1.89205
Step 1940: loss = 2.29449
Step 1945: loss = 2.19455
Step 1950: loss = 1.78102
Step 1955: loss = 1.76988
Step 1960: loss = 1.71509
Step 1965: loss = 1.32899
Step 1970: loss = 2.59450
Step 1975: loss = 1.70189
Step 1980: loss = 1.91539
Step 1985: loss = 1.97996
Step 1990: loss = 1.67660
Step 1995: loss = 2.07512
Step 2000: loss = 1.62691
Training Data Eval:
  Num examples: 50000, Num correct: 19043, Precision @ 1: 0.3809
('Testing Data Eval: EPOCH->', 3)
  Num examples: 10000, Num correct: 3201, Precision @ 1: 0.3201
Step 2005: loss = 1.80374
Step 2010: loss = 2.27082
Step 2015: loss = 1.43565
Step 2020: loss = 1.66850
Step 2025: loss = 1.78806
Step 2030: loss = 1.68247
Step 2035: loss = 1.50194
Step 2040: loss = 1.83381
Step 2045: loss = 1.57226
Step 2050: loss = 1.92293
Step 2055: loss = 1.71215
Step 2060: loss = 1.80446
Step 2065: loss = 1.41544
Step 2070: loss = 2.17590
Step 2075: loss = 1.83466
Step 2080: loss = 1.68249
Step 2085: loss = 1.62191
Step 2090: loss = 1.69740
Step 2095: loss = 1.67877
Step 2100: loss = 1.38432
Step 2105: loss = 1.72908
Step 2110: loss = 1.68397
Step 2115: loss = 1.71316
Step 2120: loss = 1.90622
Step 2125: loss = 2.01982
Step 2130: loss = 2.01315
Step 2135: loss = 1.73073
Step 2140: loss = 1.48966
Step 2145: loss = 1.71774
Step 2150: loss = 1.92399
Step 2155: loss = 1.73266
Step 2160: loss = 1.61931
Step 2165: loss = 1.52948
Step 2170: loss = 1.51494
Step 2175: loss = 1.51539
Step 2180: loss = 1.56595
Step 2185: loss = 1.62949
Step 2190: loss = 1.85846
Step 2195: loss = 2.29281
Step 2200: loss = 1.51873
Step 2205: loss = 1.68809
Step 2210: loss = 1.60243
Step 2215: loss = 1.64634
Step 2220: loss = 1.41069
Step 2225: loss = 1.87641
Step 2230: loss = 1.51328
Step 2235: loss = 1.73888
Step 2240: loss = 1.50259
Step 2245: loss = 1.54683
Step 2250: loss = 1.83637
Step 2255: loss = 1.83954
Step 2260: loss = 1.70017
Step 2265: loss = 1.69872
Step 2270: loss = 1.30612
Step 2275: loss = 1.41631
Step 2280: loss = 1.64869
Step 2285: loss = 1.66994
Step 2290: loss = 1.62718
Step 2295: loss = 2.02354
Step 2300: loss = 1.72158
Step 2305: loss = 1.52828
Step 2310: loss = 1.64244
Step 2315: loss = 1.58188
Step 2320: loss = 1.79828
Step 2325: loss = 1.94665
Step 2330: loss = 1.95093
Step 2335: loss = 1.63004
Step 2340: loss = 1.52103
Step 2345: loss = 1.57586
Step 2350: loss = 1.78563
Step 2355: loss = 1.68495
Step 2360: loss = 1.55500
Step 2365: loss = 1.53235
Step 2370: loss = 1.48601
Step 2375: loss = 1.96079
Step 2380: loss = 1.74881
Step 2385: loss = 1.75635
Step 2390: loss = 1.58054
Step 2395: loss = 1.69488
Step 2400: loss = 1.57237
Step 2405: loss = 1.61793
Step 2410: loss = 1.80855
Step 2415: loss = 1.58976
Step 2420: loss = 1.72286
Step 2425: loss = 1.76627
Step 2430: loss = 1.42317
Step 2435: loss = 1.45750
Step 2440: loss = 1.85360
Step 2445: loss = 1.66958
Step 2450: loss = 1.61975
Step 2455: loss = 1.58333
Step 2460: loss = 1.91612
Step 2465: loss = 1.75792
Step 2470: loss = 1.57924
Step 2475: loss = 1.61701
Step 2480: loss = 1.65621
Step 2485: loss = 1.50597
Step 2490: loss = 1.52393
Step 2495: loss = 1.50000
Step 2500: loss = 1.89614
Step 2505: loss = 1.55169
Step 2510: loss = 1.62532
Step 2515: loss = 1.75146
Step 2520: loss = 1.54964
Step 2525: loss = 1.54561
Step 2530: loss = 1.59213
Step 2535: loss = 1.99993
Step 2540: loss = 1.63019
Step 2545: loss = 1.86524
Step 2550: loss = 1.61960
Step 2555: loss = 1.70341
Step 2560: loss = 1.55989
Step 2565: loss = 1.44612
Step 2570: loss = 1.48290
Step 2575: loss = 1.64547
Step 2580: loss = 1.78031
Step 2585: loss = 1.74592
Step 2590: loss = 1.77654
Step 2595: loss = 1.49228
Step 2600: loss = 1.61902
Step 2605: loss = 1.39525
Step 2610: loss = 1.57166
Step 2615: loss = 1.85273
Step 2620: loss = 1.56866
Step 2625: loss = 1.96123
Step 2630: loss = 1.41102
Step 2635: loss = 1.55179
Step 2640: loss = 1.50535
Step 2645: loss = 1.40546
Step 2650: loss = 1.52179
Step 2655: loss = 1.57136
Step 2660: loss = 1.65856
Step 2665: loss = 1.59904
Step 2670: loss = 1.67533
Step 2675: loss = 1.55289
Step 2680: loss = 1.89000
Step 2685: loss = 1.49283
Step 2690: loss = 1.62687
Step 2695: loss = 2.10547
Step 2700: loss = 1.49108
Step 2705: loss = 1.47454
Step 2710: loss = 1.56955
Step 2715: loss = 1.49481
Step 2720: loss = 1.59065
Step 2725: loss = 1.67902
Step 2730: loss = 1.55740
Step 2735: loss = 1.41979
Step 2740: loss = 2.17848
Step 2745: loss = 1.72009
Step 2750: loss = 1.60325
Step 2755: loss = 1.61174
Step 2760: loss = 1.49201
Step 2765: loss = 1.81584
Step 2770: loss = 1.67198
Step 2775: loss = 1.89573
Step 2780: loss = 1.44056
Step 2785: loss = 1.59073
Step 2790: loss = 1.71645
Step 2795: loss = 1.49125
Step 2800: loss = 1.54030
Step 2805: loss = 1.46952
Step 2810: loss = 1.56358
Step 2815: loss = 1.55614
Step 2820: loss = 1.60163
Step 2825: loss = 1.54606
Step 2830: loss = 1.35692
Step 2835: loss = 1.50033
Step 2840: loss = 1.53173
Step 2845: loss = 1.30167
Step 2850: loss = 1.47899
Step 2855: loss = 1.51240
Step 2860: loss = 1.59653
Step 2865: loss = 1.55538
Step 2870: loss = 1.20968
Step 2875: loss = 1.55725
Step 2880: loss = 1.67065
Step 2885: loss = 1.48737
Step 2890: loss = 1.73459
Step 2895: loss = 1.35859
Step 2900: loss = 1.38808
Step 2905: loss = 1.28073
Step 2910: loss = 1.45341
Step 2915: loss = 1.43276
Step 2920: loss = 1.63389
Step 2925: loss = 1.85899
Step 2930: loss = 1.71014
Step 2935: loss = 1.49753
Step 2940: loss = 1.42188
Step 2945: loss = 1.71069
Step 2950: loss = 1.52900
Step 2955: loss = 1.92937
Step 2960: loss = 1.43137
Step 2965: loss = 1.50131
Step 2970: loss = 1.62258
Step 2975: loss = 1.90719
Step 2980: loss = 1.49399
Step 2985: loss = 1.61350
Step 2990: loss = 1.73113
Step 2995: loss = 1.22082
Step 3000: loss = 1.42538
Training Data Eval:
  Num examples: 50000, Num correct: 22141, Precision @ 1: 0.4428
('Testing Data Eval: EPOCH->', 4)
  Num examples: 10000, Num correct: 3588, Precision @ 1: 0.3588
Step 3005: loss = 1.71539
Step 3010: loss = 1.63728
Step 3015: loss = 1.60492
Step 3020: loss = 1.41450
Step 3025: loss = 1.43515
Step 3030: loss = 1.93964
Step 3035: loss = 1.48250
Step 3040: loss = 1.47411
Step 3045: loss = 1.31264
Step 3050: loss = 1.27876
Step 3055: loss = 1.31290
Step 3060: loss = 1.49128
Step 3065: loss = 1.63889
Step 3070: loss = 1.51386
Step 3075: loss = 1.69538
Step 3080: loss = 1.34886
Step 3085: loss = 1.51099
Step 3090: loss = 1.63652
Step 3095: loss = 1.28368
Step 3100: loss = 1.66875
Step 3105: loss = 1.68888
Step 3110: loss = 1.51861
Step 3115: loss = 1.78601
Step 3120: loss = 2.08696
Step 3125: loss = 1.71136
Step 3130: loss = 1.57765
Step 3135: loss = 1.53799
Step 3140: loss = 1.60872
Step 3145: loss = 1.59007
Step 3150: loss = 1.64897
Step 3155: loss = 1.44417
Step 3160: loss = 1.65053
Step 3165: loss = 1.24208
Step 3170: loss = 1.58001
Step 3175: loss = 1.83816
Step 3180: loss = 1.23579
Step 3185: loss = 1.59660
Step 3190: loss = 1.61420
Step 3195: loss = 1.61590
Step 3200: loss = 1.27433
Step 3205: loss = 1.27629
Step 3210: loss = 1.49414
Step 3215: loss = 1.43806
Step 3220: loss = 1.27132
Step 3225: loss = 1.30778
Step 3230: loss = 1.49351
Step 3235: loss = 1.83172
Step 3240: loss = 1.53464
Step 3245: loss = 1.35352
Step 3250: loss = 1.55727
Step 3255: loss = 1.19057
Step 3260: loss = 1.43855
Step 3265: loss = 1.81485
Step 3270: loss = 1.65407
Step 3275: loss = 1.51856
Step 3280: loss = 1.47108
Step 3285: loss = 1.57227
Step 3290: loss = 1.62887
Step 3295: loss = 1.59022
Step 3300: loss = 1.52525
Step 3305: loss = 1.42939
Step 3310: loss = 1.46139
Step 3315: loss = 1.35364
Step 3320: loss = 1.36427
Step 3325: loss = 1.66072
Step 3330: loss = 1.39168
Step 3335: loss = 1.89255
Step 3340: loss = 1.42450
Step 3345: loss = 1.40992
Step 3350: loss = 1.42885
Step 3355: loss = 1.51415
Step 3360: loss = 1.29787
Step 3365: loss = 1.74347
Step 3370: loss = 1.51525
Step 3375: loss = 1.17763
Step 3380: loss = 1.56666
Step 3385: loss = 1.52869
Step 3390: loss = 1.57929
Step 3395: loss = 1.47772
Step 3400: loss = 1.37440
Step 3405: loss = 1.61927
Step 3410: loss = 1.37756
Step 3415: loss = 1.45021
Step 3420: loss = 1.61534
Step 3425: loss = 1.31310
Step 3430: loss = 1.69182
Step 3435: loss = 1.32168
Step 3440: loss = 1.42731
Step 3445: loss = 1.48013
Step 3450: loss = 1.54990
Step 3455: loss = 1.39926
Step 3460: loss = 1.20369
Step 3465: loss = 1.45253
Step 3470: loss = 1.41130
Step 3475: loss = 1.38431
Step 3480: loss = 1.57066
Step 3485: loss = 1.21691
Step 3490: loss = 1.57916
Step 3495: loss = 1.46540
Step 3500: loss = 1.61796
Step 3505: loss = 1.46594
Step 3510: loss = 1.35332
Step 3515: loss = 1.34398
Step 3520: loss = 1.43240
Step 3525: loss = 1.26160
Step 3530: loss = 1.47615
Step 3535: loss = 1.33452
Step 3540: loss = 1.29874
Step 3545: loss = 1.44178
Step 3550: loss = 1.71164
Step 3555: loss = 1.27415
Step 3560: loss = 1.54210
Step 3565: loss = 1.42884
Step 3570: loss = 1.33252
Step 3575: loss = 1.44037
Step 3580: loss = 1.72310
Step 3585: loss = 1.21669
Step 3590: loss = 1.31858
Step 3595: loss = 1.45370
Step 3600: loss = 1.51865
Step 3605: loss = 1.53173
Step 3610: loss = 1.36685
Step 3615: loss = 1.49482
Step 3620: loss = 1.44604
Step 3625: loss = 1.57322
Step 3630: loss = 1.67557
Step 3635: loss = 1.50103
Step 3640: loss = 1.53308
Step 3645: loss = 1.49457
Step 3650: loss = 1.35672
Step 3655: loss = 1.47088
Step 3660: loss = 1.52311
Step 3665: loss = 1.44455
Step 3670: loss = 1.60336
Step 3675: loss = 1.58910
Step 3680: loss = 1.45972
Step 3685: loss = 1.44742
Step 3690: loss = 1.61893
Step 3695: loss = 1.52325
Step 3700: loss = 1.53369
Step 3705: loss = 1.39496
Step 3710: loss = 1.50199
Step 3715: loss = 1.11639
Step 3720: loss = 1.18269
Step 3725: loss = 1.58842
Step 3730: loss = 1.45548
Step 3735: loss = 1.41721
Step 3740: loss = 1.43450
Step 3745: loss = 1.61497
Step 3750: loss = 1.37342
Step 3755: loss = 1.59921
Step 3760: loss = 1.35206
Step 3765: loss = 1.38225
Step 3770: loss = 1.37541
Step 3775: loss = 1.67086
Step 3780: loss = 1.70215
Step 3785: loss = 1.52606
Step 3790: loss = 1.64606
Step 3795: loss = 1.46886
Step 3800: loss = 1.29337
Step 3805: loss = 1.52440
Step 3810: loss = 1.94480
Step 3815: loss = 1.45081
Step 3820: loss = 1.67043
Step 3825: loss = 1.30875
Step 3830: loss = 1.29841
Step 3835: loss = 1.40816
Step 3840: loss = 1.41756
Step 3845: loss = 1.39258
Step 3850: loss = 1.77851
Step 3855: loss = 1.65954
Step 3860: loss = 1.47106
Step 3865: loss = 1.41466
Step 3870: loss = 1.62399
Step 3875: loss = 1.43347
Step 3880: loss = 1.34437
Step 3885: loss = 1.56593
Step 3890: loss = 1.31727
Step 3895: loss = 1.53187
Step 3900: loss = 1.47375
Step 3905: loss = 1.57629
Step 3910: loss = 1.63735
Step 3915: loss = 1.42340
Step 3920: loss = 1.33598
Step 3925: loss = 1.88130
Step 3930: loss = 1.47594
Step 3935: loss = 1.52966
Step 3940: loss = 1.19439
Step 3945: loss = 1.47368
Step 3950: loss = 1.32662
Step 3955: loss = 1.17509
Step 3960: loss = 1.25253
Step 3965: loss = 1.40009
Step 3970: loss = 1.54742
Step 3975: loss = 1.42981
Step 3980: loss = 1.44315
Step 3985: loss = 1.37309
Step 3990: loss = 1.34352
Step 3995: loss = 1.45248
Step 4000: loss = 1.58913
Training Data Eval:
  Num examples: 50000, Num correct: 23944, Precision @ 1: 0.4789
('Testing Data Eval: EPOCH->', 5)
  Num examples: 10000, Num correct: 3908, Precision @ 1: 0.3908
Step 4005: loss = 1.26647
Step 4010: loss = 1.42210
Step 4015: loss = 1.34983
Step 4020: loss = 1.54888
Step 4025: loss = 1.17687
Step 4030: loss = 1.58384
Step 4035: loss = 1.46170
Step 4040: loss = 1.76648
Step 4045: loss = 1.63196
Step 4050: loss = 1.68109
Step 4055: loss = 1.32512
Step 4060: loss = 1.60469
Step 4065: loss = 1.55827
Step 4070: loss = 1.44424
Step 4075: loss = 1.64236
Step 4080: loss = 1.66416
Step 4085: loss = 1.36452
Step 4090: loss = 1.37837
Step 4095: loss = 1.37051
Step 4100: loss = 1.62368
Step 4105: loss = 1.51544
Step 4110: loss = 1.31779
Step 4115: loss = 1.67466
Step 4120: loss = 1.61907
Step 4125: loss = 1.27794
Step 4130: loss = 1.75478
Step 4135: loss = 1.50274
Step 4140: loss = 1.39834
Step 4145: loss = 1.27999
Step 4150: loss = 1.67685
Step 4155: loss = 1.43023
Step 4160: loss = 1.44881
Step 4165: loss = 1.39826
Step 4170: loss = 1.29620
Step 4175: loss = 1.30038
Step 4180: loss = 1.53047
Step 4185: loss = 1.27348
Step 4190: loss = 1.25880
Step 4195: loss = 1.23483
Step 4200: loss = 1.07705
Step 4205: loss = 1.19660
Step 4210: loss = 1.25939
Step 4215: loss = 1.27690
Step 4220: loss = 1.80906
Step 4225: loss = 1.37840
Step 4230: loss = 1.17686
Step 4235: loss = 1.64208
Step 4240: loss = 1.38912
Step 4245: loss = 1.60802
Step 4250: loss = 1.42992
Step 4255: loss = 1.34399
Step 4260: loss = 1.35025
Step 4265: loss = 1.57022
Step 4270: loss = 1.29246
Step 4275: loss = 1.36466
Step 4280: loss = 1.47150
Step 4285: loss = 1.92489
Step 4290: loss = 1.45434
Step 4295: loss = 1.32711
Step 4300: loss = 1.31989
Step 4305: loss = 1.37240
Step 4310: loss = 1.31888
Step 4315: loss = 1.47688
Step 4320: loss = 1.45688
Step 4325: loss = 1.33642
Step 4330: loss = 1.22568
Step 4335: loss = 1.25477
Step 4340: loss = 1.31523
Step 4345: loss = 1.44864
Step 4350: loss = 1.63751
Step 4355: loss = 1.38224
Step 4360: loss = 1.62992
Step 4365: loss = 1.47744
Step 4370: loss = 1.34803
Step 4375: loss = 1.48867
Step 4380: loss = 1.50751
Step 4385: loss = 1.31705
Step 4390: loss = 1.51181
Step 4395: loss = 1.29294
Step 4400: loss = 1.49320
Step 4405: loss = 1.27589
Step 4410: loss = 1.58607
Step 4415: loss = 1.45836
Step 4420: loss = 1.34774
Step 4425: loss = 1.28315
Step 4430: loss = 1.26691
Step 4435: loss = 1.27852
Step 4440: loss = 1.39465
Step 4445: loss = 1.45850
Step 4450: loss = 1.40343
Step 4455: loss = 1.48557
Step 4460: loss = 1.19002
Step 4465: loss = 1.16185
Step 4470: loss = 1.38436
Step 4475: loss = 1.46110
Step 4480: loss = 1.38669
Step 4485: loss = 1.83560
Step 4490: loss = 1.42535
Step 4495: loss = 1.50093
Step 4500: loss = 1.44176
Step 4505: loss = 1.29210
Step 4510: loss = 1.46490
Step 4515: loss = 1.25961
Step 4520: loss = 1.26926
Step 4525: loss = 1.34354
Step 4530: loss = 1.37413
Step 4535: loss = 1.23409
Step 4540: loss = 1.64155
Step 4545: loss = 1.50034
Step 4550: loss = 1.28879
Step 4555: loss = 1.06880
